DATE,Sample ID,Result Parameter Name,Result Value,Result Value Units,Sample Matrix,Measured,Result (ug/L),No_Detect
2023-07-24 00:00:00,KIS-3,"1,2,3,7,8-PeCDD-13C",0.00018999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,4,7,8-HxCDF-13C",0.00015,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,6,7,8-HxCDF-13C",0.00018999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"2,3,4,6,7,8-HxCDF-13C",0.00018999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,7,8,9-HxCDF-13C",0.00016999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,4,7,8-HxCDD-13C",0.00017999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,6,7,8-HxCDD-13C",0.00018999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,4,6,7,8-HpCDF-13C",0.00015999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,4,7,8,9-HpCDF-13C",0.00014,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,4,6,7,8-HpCDD-13C",0.00015,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,OCDD-13C,0.00025,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"2,3,7,8-TCDF",2.2999999999999996e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"2,3,7,8-TCDD",2.9e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,7,8-PeCDF",1.5e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"2,3,4,7,8-PeCDF",1.1e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,7,8-PeCDD",8.799999999999999e-07,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,4,7,8-HxCDF",3.9999999999999996e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,6,7,8-HxCDF",9.1e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"2,3,4,6,7,8-HxCDF",1.1e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,7,8,9-HxCDF",7.9e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,4,7,8-HxCDD",1.4e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,6,7,8-HxCDD",1.3e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,7,8,9-HxCDD",3.2e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,4,6,7,8-HpCDF",0.00016999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,4,7,8,9-HpCDF",2.3e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,4,6,7,8-HpCDD",0.00031999999999999997,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,OCDF,0.00066,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,OCDD,0.0031,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,Total TCDF,2.2e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,Total TCDD,7.699999999999999e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,Total PeCDF,7.099999999999999e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,Total PeCDD,8.4e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,Total HxCDF,0.00016999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,Total HxCDD,6.5e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,Total HpCDF,0.00018999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,Total HpCDD,0.00069,mg/kg,Soil,,,0
2023-07-24 00:00:00,KIS-3,TEQ,1.9999999999999998e-05,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,3,7,8-TCDF-13C",1.3e-10,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,3,7,8-TCDD-13C",1.3e-10,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"1,2,3,7,8-PeCDF-13C",1.4999999999999997e-10,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,3,4,7,8-PeCDF-13C",1.2e-10,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"1,2,3,7,8-PeCDD-13C",1.7e-10,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"1,2,3,4,7,8-HxCDF-13C",1.2e-10,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"1,2,3,6,7,8-HxCDF-13C",1.3e-10,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,3,4,6,7,8-HxCDF-13C",7.9e-11,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"1,2,3,7,8,9-HxCDF-13C",7.799999999999999e-11,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"1,2,3,4,7,8-HxCDD-13C",1.2e-10,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"1,2,3,6,7,8-HxCDD-13C",1.4999999999999997e-10,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"1,2,3,4,6,7,8-HpCDF-13C",1e-10,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"1,2,3,4,7,8,9-HpCDF-13C",5.1e-11,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"1,2,3,4,6,7,8-HpCDD-13C",1.1e-10,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,OCDD-13C,1.3e-10,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"2,3,7,8-TCDF",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,7,8-TCDD",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,7,8-PeCDF",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,4,7,8-PeCDF",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,7,8-PeCDD",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,4,7,8-HxCDF",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,6,7,8-HxCDF",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"2,3,4,6,7,8-HxCDF",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,7,8,9-HxCDF",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,4,7,8-HxCDD",1.8e-13,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,"1,2,3,6,7,8-HxCDD",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,7,8,9-HxCDD",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,4,6,7,8-HpCDF",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,4,7,8,9-HpCDF",,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,4,6,7,8-HpCDD",0,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,OCDF,,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,OCDD,0,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,Total TCDF,,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,Total TCDD,,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,Total PeCDF,,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,Total PeCDD,,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,Total HxCDF,,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,Total HxCDD,1.8e-13,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,Total HpCDF,3.6e-13,mg/kg,Soil,,,0
2023-07-12 00:00:00,PPS-1,Total HpCDD,,mg/kg,Soil,,,1
2023-07-12 00:00:00,PPS-1,TEQ,2.1e-14,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,7,8-TCDF-13C",0.00035999999999999997,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,7,8-TCDD-13C",0.00033,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,7,8-PeCDF-13C",0.00035999999999999997,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,4,7,8-PeCDF-13C",0.00035999999999999997,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,7,8-PeCDD-13C",0.00037,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,4,7,8-HxCDF-13C",0.00035999999999999997,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,6,7,8-HxCDF-13C",0.00035999999999999997,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,4,6,7,8-HxCDF-13C",0.00035999999999999997,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,7,8,9-HxCDF-13C",0.00033999999999999997,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,4,7,8-HxCDD-13C",0.00035999999999999997,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,6,7,8-HxCDD-13C",0.00037999999999999997,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,4,6,7,8-HpCDF-13C",0.00029,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,4,7,8,9-HpCDF-13C",0.00027,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,4,6,7,8-HpCDD-13C",0.00023999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,OCDD-13C,0.00041,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,7,8-TCDF",7e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,7,8-TCDD",0.0,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,7,8-PeCDF",1.6e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,4,7,8-PeCDF",4.2999999999999995e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,7,8-PeCDD",1.6e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,4,7,8-HxCDF",5.7e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,6,7,8-HxCDF",3.7e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"2,3,4,6,7,8-HxCDF",4.2999999999999995e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,7,8,9-HxCDF",1.8e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,4,7,8-HxCDD",3.7999999999999996e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,6,7,8-HxCDD",8.099999999999999e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,7,8,9-HxCDD",5.7999999999999995e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,4,6,7,8-HpCDF",4.6e-05,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,4,7,8,9-HpCDF",4.2e-06,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,4,6,7,8-HpCDD",0.00023999999999999998,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,OCDF,0.00011999999999999999,mg/kg,Soil,,,0
2023-07-24 00:00:00,S4S-2,OCDD,0.0024,mg/kg,Soil,,,0
2023-06-19 00:00:00,DWS-5B,"2,3,7,8-TCDF TEQ",2.5e-08,mg/kg,Soil,Upper Bound,,1
2023-06-19 00:00:00,DWS-5B,"2,3,7,8-TCDD TEQ",9.9e-08,mg/kg,Soil,Upper Bound,,1
2023-06-19 00:00:00,DWS-5B,"1,2,3,7,8-PeCDF TEQ",2.49e-09,mg/kg,Soil,Upper Bound,,1
2023-06-19 00:00:00,DWS-5B,"2,3,4,7,8-PeCDF TEQ",5.399999999999999e-07,mg/kg,Soil,Measured,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,7,8-PeCDD TEQ",7e-07,mg/kg,Soil,Measured,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,4,7,8-HxCDF TEQ",1.2e-08,mg/kg,Soil,Upper Bound,,1
2023-06-19 00:00:00,DWS-5B,"1,2,3,6,7,8-HxCDF TEQ",7.500000000000001e-08,mg/kg,Soil,Measured,,0
2023-06-19 00:00:00,DWS-5B,"2,3,4,6,7,8-HxCDF TEQ",1e-08,mg/kg,Soil,Upper Bound,,1
2023-06-19 00:00:00,DWS-5B,"1,2,3,7,8,9-HxCDF TEQ",9.2e-09,mg/kg,Soil,Upper Bound,,1
2023-06-19 00:00:00,DWS-5B,"1,2,3,4,7,8-HxCDD TEQ",8.5e-08,mg/kg,Soil,Measured,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,6,7,8-HxCDD TEQ",1.3e-07,mg/kg,Soil,Measured,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,7,8,9-HxCDD TEQ",1.1e-07,mg/kg,Soil,Measured,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,4,6,7,8-HpCDF TEQ",4e-08,mg/kg,Soil,Measured,,0
2023-06-19 00:00:00,DWS-5B,"1,2,3,4,7,8,9-HpCDF TEQ",1.8999999999999996e-09,mg/kg,Soil,Upper Bound,,1
2023-06-19 00:00:00,DWS-5B,"1,2,3,4,6,7,8-HpCDD TEQ",1.6e-07,mg/kg,Soil,Measured,,0
2023-06-19 00:00:00,DWS-5B,OCDF TEQ,1.4999999999999998e-09,mg/kg,Soil,Measured,,0
2023-06-19 00:00:00,DWS-5B,OCDD TEQ,3.299999999999999e-08,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,"2,3,7,8-TCDF TEQ",2.8e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,"2,3,7,8-TCDD TEQ",2e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,7,8-PeCDF TEQ",2.0699999999999997e-08,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,"2,3,4,7,8-PeCDF TEQ",1.3799999999999997e-06,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,7,8-PeCDD TEQ",8e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,4,7,8-HxCDF TEQ",3.6e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,6,7,8-HxCDF TEQ",2.1e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,"2,3,4,6,7,8-HxCDF TEQ",3.3e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,7,8,9-HxCDF TEQ",1.1e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,4,7,8-HxCDD TEQ",1.2e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,6,7,8-HxCDD TEQ",4.1e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,7,8,9-HxCDD TEQ",2e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,4,6,7,8-HpCDF TEQ",3.1e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,4,7,8,9-HpCDF TEQ",2.4e-08,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,"1,2,3,4,6,7,8-HpCDD TEQ",8.3e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,OCDF TEQ,3e-08,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-1,OCDD TEQ,2.4599999999999995e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-2,"2,3,7,8-TCDF TEQ",1.4e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-2,"2,3,7,8-TCDD TEQ",9e-08,mg/kg,Soil,Upper Bound,,1
2023-07-24 00:00:00,KIS-2,"1,2,3,7,8-PeCDF TEQ",2.9999999999999996e-09,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-2,"2,3,4,7,8-PeCDF TEQ",4.2e-08,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,7,8-PeCDD TEQ",7.8e-08,mg/kg,Soil,Upper Bound,,1
2023-07-24 00:00:00,KIS-2,"1,2,3,4,7,8-HxCDF TEQ",1.7000000000000003e-08,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,6,7,8-HxCDF TEQ",0.0,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-2,"2,3,4,6,7,8-HxCDF TEQ",1.1e-08,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,7,8,9-HxCDF TEQ",0.0,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,4,7,8-HxCDD TEQ",2.6e-08,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,6,7,8-HxCDD TEQ",1.5e-08,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,7,8,9-HxCDD TEQ",1.6e-08,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,4,6,7,8-HpCDF TEQ",6.9e-09,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-2,"1,2,3,4,7,8,9-HpCDF TEQ",1.2e-09,mg/kg,Soil,Upper Bound,,1
2023-07-24 00:00:00,KIS-2,"1,2,3,4,6,7,8-HpCDD TEQ",2.5e-08,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-2,OCDF TEQ,5.099999999999999e-10,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-2,OCDD TEQ,7.799999999999999e-09,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,"2,3,7,8-TCDF TEQ",2.2999999999999997e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,"2,3,7,8-TCDD TEQ",2.9e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,7,8-PeCDF TEQ",4.5e-08,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,"2,3,4,7,8-PeCDF TEQ",3.2999999999999997e-06,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,7,8-PeCDD TEQ",8.799999999999999e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,4,7,8-HxCDF TEQ",4e-06,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,6,7,8-HxCDF TEQ",9.1e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,"2,3,4,6,7,8-HxCDF TEQ",1.1e-06,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,7,8,9-HxCDF TEQ",7.900000000000001e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,4,7,8-HxCDD TEQ",1.4e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,6,7,8-HxCDD TEQ",1.3e-06,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,7,8,9-HxCDD TEQ",3.2e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,4,6,7,8-HpCDF TEQ",1.6999999999999998e-06,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,4,7,8,9-HpCDF TEQ",2.3e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,"1,2,3,4,6,7,8-HpCDD TEQ",3.2e-06,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,OCDF TEQ,1.9799999999999997e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,KIS-3,OCDD TEQ,9.299999999999999e-07,mg/kg,Soil,Measured,,0
2023-07-12 00:00:00,PPS-1,"2,3,7,8-TCDF TEQ",2.2e-09,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,"2,3,7,8-TCDD TEQ",7.2e-08,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,7,8-PeCDF TEQ",2.1299999999999995e-09,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,"2,3,4,7,8-PeCDF TEQ",1.3799999999999998e-08,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,7,8-PeCDD TEQ",5.6e-08,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,4,7,8-HxCDF TEQ",3.9e-09,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,6,7,8-HxCDF TEQ",3.2000000000000005e-09,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,"2,3,4,6,7,8-HxCDF TEQ",4.6e-09,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,7,8,9-HxCDF TEQ",5e-09,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,4,7,8-HxCDD TEQ",1.8e-14,mg/kg,Soil,Measured,,0
2023-07-12 00:00:00,PPS-1,"1,2,3,6,7,8-HxCDD TEQ",5.7000000000000006e-09,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,7,8,9-HxCDD TEQ",8.4e-09,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,4,6,7,8-HpCDF TEQ",1.6e-09,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,4,7,8,9-HpCDF TEQ",5.3e-09,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,"1,2,3,4,6,7,8-HpCDD TEQ",0.0,mg/kg,Soil,Measured,,0
2023-07-12 00:00:00,PPS-1,OCDF TEQ,6.599999999999999e-11,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,OCDD TEQ,0.0,mg/kg,Soil,Measured,,0
2023-07-12 00:00:00,PPS-1,Total TCDF TEQ,,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,Total TCDD TEQ,,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,Total PeCDF TEQ,,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,Total PeCDD TEQ,,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,Total HxCDF TEQ,,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,Total HxCDD TEQ,,mg/kg,Soil,Measured,,0
2023-07-12 00:00:00,PPS-1,Total HpCDF TEQ,,mg/kg,Soil,Measured,,0
2023-07-12 00:00:00,PPS-1,Total HpCDD TEQ,,mg/kg,Soil,Upper Bound,,1
2023-07-12 00:00:00,PPS-1,TEQ TEQ,,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,"2,3,7,8-TCDF TEQ",7.000000000000001e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,"2,3,7,8-TCDD TEQ",0.0,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,7,8-PeCDF TEQ",4.799999999999999e-08,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,"2,3,4,7,8-PeCDF TEQ",1.2899999999999997e-06,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,7,8-PeCDD TEQ",1.6e-06,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,4,7,8-HxCDF TEQ",5.699999999999999e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,6,7,8-HxCDF TEQ",3.7000000000000006e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,"2,3,4,6,7,8-HxCDF TEQ",4.2999999999999996e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,7,8,9-HxCDF TEQ",1.8e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,4,7,8-HxCDD TEQ",3.7999999999999996e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,6,7,8-HxCDD TEQ",8.099999999999999e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,7,8,9-HxCDD TEQ",5.8e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,4,6,7,8-HpCDF TEQ",4.6e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,4,7,8,9-HpCDF TEQ",4.2e-08,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,"1,2,3,4,6,7,8-HpCDD TEQ",2.4e-06,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,OCDF TEQ,3.599999999999999e-08,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,OCDD TEQ,7.199999999999999e-07,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,Total TCDF TEQ,,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,Total TCDD TEQ,,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,Total PeCDF TEQ,,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,Total PeCDD TEQ,,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,Total HxCDF TEQ,,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,Total HxCDD TEQ,,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,Total HpCDF TEQ,,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,Total HpCDD TEQ,,mg/kg,Soil,Measured,,0
2023-07-24 00:00:00,S4S-2,TEQ TEQ,,mg/kg,Soil,Measured,,0
2023-07-12 00:00:00,PPW-1,"2,3,7,8-TCDF-13C",,ug/L,Water,,1.7999999999999998e-12,0
2023-07-12 00:00:00,PPW-1,"2,3,7,8-TCDD-13C",,ug/L,Water,,1.5999999999999998e-12,0
